0.000000000000000e+000	3.000000e+000
8.490438829155619e-006	3.136631e+000
1.698087765831124e-005	3.265992e+000
2.547131648746686e-005	3.388084e+000
3.396175531662248e-005	3.502905e+000
4.245219414577809e-005	3.610457e+000
5.094263297493371e-005	3.710739e+000
5.943307180408931e-005	3.803751e+000
7.216676028346580e-005	3.905939e+000
8.795829868871126e-005	3.982164e+000
1.040763186474723e-004	3.997951e+000
1.126357954096963e-004	3.980367e+000
1.265230737928828e-004	3.914461e+000
1.487100762439916e-004	3.721288e+000
1.824154828013975e-004	3.272718e+000
2.268992438389701e-004	2.589929e+000
2.514043261790907e-004	2.277468e+000
2.667067984586591e-004	2.133660e+000
2.772928681819208e-004	2.062940e+000
2.850141946059336e-004	2.027578e+000
2.912299183204964e-004	2.009474e+000
2.978957469999059e-004	2.000546e+000
3.052176474185847e-004	2.003357e+000
3.144923229870357e-004	2.025799e+000
3.295196745641292e-004	2.105593e+000
3.534098768023010e-004	2.331764e+000
3.891678292806841e-004	2.830668e+000
4.294072653392825e-004	3.445675e+000
4.528833865975967e-004	3.738397e+000
4.676961455304377e-004	3.873997e+000
4.855409486183109e-004	3.974319e+000
4.980418556986540e-004	3.999527e+000
5.145807105643082e-004	3.973886e+000
5.296621561926188e-004	3.893403e+000
5.536323842647444e-004	3.665632e+000
5.894835779861178e-004	3.164441e+000
6.296091776085116e-004	2.551488e+000
6.530031944018916e-004	2.260335e+000
6.677766170750661e-004	2.125389e+000
6.780600299604964e-004	2.058800e+000
6.855839287456383e-004	2.025530e+000
6.980537815793669e-004	2.000467e+000
7.052764362095278e-004	2.003433e+000
7.145879244721373e-004	2.026139e+000
7.296737843104625e-004	2.106679e+000
7.536505394313734e-004	2.334580e+000
7.895093249582505e-004	2.835958e+000
8.296256108629470e-004	3.448743e+000
8.530129503028527e-004	3.739768e+000
8.677831720222441e-004	3.874661e+000
8.855874306532997e-004	3.974483e+000
8.980547533043167e-004	3.999533e+000
9.145885122600934e-004	3.973859e+000
9.296747317623439e-004	3.893314e+000
9.536520186767490e-004	3.665402e+000
9.895114226612341e-004	3.164010e+000
1.029626949536248e-003	2.551239e+000
1.053013745063703e-003	2.260224e+000
1.067783706033053e-003	2.125335e+000
1.078065124095194e-003	2.058773e+000
1.085587715948527e-003	2.025517e+000
1.098054832469548e-003	2.000467e+000
1.105276827114297e-003	2.003433e+000
1.114588560146427e-003	2.026142e+000
1.129674808950004e-003	2.106686e+000
1.153652139188751e-003	2.334599e+000
1.189511593557382e-003	2.835993e+000
1.229627058594225e-003	3.448763e+000
1.253013809810870e-003	3.739777e+000
1.267783749537666e-003	3.874665e+000
1.285587739190902e-003	3.974484e+000
1.298054838918967e-003	3.999533e+000
1.314588564047622e-003	3.973858e+000
1.329674815238314e-003	3.893314e+000
1.353652149006599e-003	3.665401e+000
1.389511607479910e-003	3.164007e+000
1.429627067478926e-003	2.551237e+000
1.453013815085674e-003	2.260223e+000
1.467783753081888e-003	2.125335e+000
1.478065157905016e-003	2.058773e+000
1.485587741084406e-003	2.025516e+000
1.498054839444387e-003	2.000467e+000
1.505276829708761e-003	2.003433e+000
1.514588564365444e-003	2.026142e+000
1.529674815750608e-003	2.106686e+000
1.553652149806436e-003	2.334599e+000
1.589511608614147e-003	2.835993e+000
1.629627068202742e-003	3.448763e+000
1.653013815515400e-003	3.739777e+000
1.667783753370628e-003	3.874665e+000
1.685587741238665e-003	3.974484e+000
1.698054839487191e-003	3.999533e+000
